id_film_actor,actor_id,film_id,last_update
2384,90,2,2/15/2006 10:05
2385,90,11,2/15/2006 10:05
2386,90,100,2/15/2006 10:05
2387,90,197,2/15/2006 10:05
2388,90,212,2/15/2006 10:05
2389,90,262,2/15/2006 10:05
2390,90,303,2/15/2006 10:05
2391,90,330,2/15/2006 10:05
2392,90,363,2/15/2006 10:05
2393,90,374,2/15/2006 10:05
2394,90,384,2/15/2006 10:05
2395,90,385,2/15/2006 10:05
2396,90,391,2/15/2006 10:05
2397,90,406,2/15/2006 10:05
2398,90,433,2/15/2006 10:05
2399,90,442,2/15/2006 10:05
2400,90,451,2/15/2006 10:05
2401,90,520,2/15/2006 10:05
2402,90,529,2/15/2006 10:05
2403,90,542,2/15/2006 10:05
2404,90,586,2/15/2006 10:05
2405,90,633,2/15/2006 10:05
2406,90,663,2/15/2006 10:05
2407,90,676,2/15/2006 10:05
2408,90,771,2/15/2006 10:05
2409,90,817,2/15/2006 10:05
2410,90,838,2/15/2006 10:05
2411,90,855,2/15/2006 10:05
2412,90,858,2/15/2006 10:05
2413,90,868,2/15/2006 10:05
2414,90,880,2/15/2006 10:05
2415,90,901,2/15/2006 10:05
2416,90,925,2/15/2006 10:05
2417,91,13,2/15/2006 10:05
2418,91,25,2/15/2006 10:05
2419,91,48,2/15/2006 10:05
2420,91,176,2/15/2006 10:05
2421,91,181,2/15/2006 10:05
2422,91,190,2/15/2006 10:05
2423,91,335,2/15/2006 10:05
2424,91,416,2/15/2006 10:05
2425,91,447,2/15/2006 10:05
2426,91,480,2/15/2006 10:05
2427,91,493,2/15/2006 10:05
2428,91,509,2/15/2006 10:05
2429,91,511,2/15/2006 10:05
2430,91,608,2/15/2006 10:05
2431,91,807,2/15/2006 10:05
2432,91,829,2/15/2006 10:05
2433,91,849,2/15/2006 10:05
2434,91,859,2/15/2006 10:05
2435,91,941,2/15/2006 10:05
2436,91,982,2/15/2006 10:05
2437,92,90,2/15/2006 10:05
2438,92,94,2/15/2006 10:05
2439,92,103,2/15/2006 10:05
2440,92,104,2/15/2006 10:05
2441,92,123,2/15/2006 10:05
2442,92,137,2/15/2006 10:05
2443,92,207,2/15/2006 10:05
2444,92,229,2/15/2006 10:05
2445,92,338,2/15/2006 10:05
2446,92,381,2/15/2006 10:05
2447,92,436,2/15/2006 10:05
2448,92,443,2/15/2006 10:05
2449,92,453,2/15/2006 10:05
2450,92,470,2/15/2006 10:05
2451,92,505,2/15/2006 10:05
2452,92,512,2/15/2006 10:05
2453,92,543,2/15/2006 10:05
2454,92,545,2/15/2006 10:05
2455,92,547,2/15/2006 10:05
2456,92,553,2/15/2006 10:05
2457,92,564,2/15/2006 10:05
2458,92,568,2/15/2006 10:05
2459,92,618,2/15/2006 10:05
2460,92,662,2/15/2006 10:05
2461,92,686,2/15/2006 10:05
2462,92,699,2/15/2006 10:05
2463,92,712,2/15/2006 10:05
2464,92,728,2/15/2006 10:05
2465,92,802,2/15/2006 10:05
2466,92,825,2/15/2006 10:05
2467,92,838,2/15/2006 10:05
2468,92,889,2/15/2006 10:05
2469,92,929,2/15/2006 10:05
2470,92,991,2/15/2006 10:05
2471,93,71,2/15/2006 10:05
2472,93,120,2/15/2006 10:05
2473,93,124,2/15/2006 10:05
2474,93,280,2/15/2006 10:05
2475,93,325,2/15/2006 10:05
2476,93,339,2/15/2006 10:05
2477,93,427,2/15/2006 10:05
2478,93,445,2/15/2006 10:05
2479,93,453,2/15/2006 10:05
2480,93,473,2/15/2006 10:05
2481,93,573,2/15/2006 10:05
2482,93,621,2/15/2006 10:05
2483,93,644,2/15/2006 10:05
2484,93,678,2/15/2006 10:05
2485,93,680,2/15/2006 10:05
2486,93,699,2/15/2006 10:05
2487,93,744,2/15/2006 10:05
2488,93,768,2/15/2006 10:05
2489,93,777,2/15/2006 10:05
2490,93,835,2/15/2006 10:05
2491,93,856,2/15/2006 10:05
2492,93,874,2/15/2006 10:05
2493,93,909,2/15/2006 10:05
2494,93,916,2/15/2006 10:05
2495,93,982,2/15/2006 10:05
2496,94,13,2/15/2006 10:05
2497,94,60,2/15/2006 10:05
2498,94,76,2/15/2006 10:05
2499,94,122,2/15/2006 10:05
2500,94,153,2/15/2006 10:05
2501,94,193,2/15/2006 10:05
2502,94,206,2/15/2006 10:05
2503,94,228,2/15/2006 10:05
2504,94,270,2/15/2006 10:05
2505,94,275,2/15/2006 10:05
2506,94,320,2/15/2006 10:05
2507,94,322,2/15/2006 10:05
2508,94,337,2/15/2006 10:05
2509,94,354,2/15/2006 10:05
2510,94,402,2/15/2006 10:05
2511,94,428,2/15/2006 10:05
2512,94,457,2/15/2006 10:05
2513,94,473,2/15/2006 10:05
2514,94,475,2/15/2006 10:05
2515,94,512,2/15/2006 10:05
2516,94,517,2/15/2006 10:05
2517,94,521,2/15/2006 10:05
2518,94,533,2/15/2006 10:05
2519,94,540,2/15/2006 10:05
2520,94,548,2/15/2006 10:05
2521,94,551,2/15/2006 10:05
2522,94,712,2/15/2006 10:05
2523,94,713,2/15/2006 10:05
2524,94,724,2/15/2006 10:05
2525,94,775,2/15/2006 10:05
2526,94,788,2/15/2006 10:05
2527,94,950,2/15/2006 10:05
2528,94,989,2/15/2006 10:05
2529,95,22,2/15/2006 10:05
2530,95,35,2/15/2006 10:05
2531,95,47,2/15/2006 10:05
2532,95,52,2/15/2006 10:05
2533,95,65,2/15/2006 10:05
2534,95,74,2/15/2006 10:05
2535,95,126,2/15/2006 10:05
2536,95,207,2/15/2006 10:05
2537,95,245,2/15/2006 10:05
2538,95,294,2/15/2006 10:05
2539,95,301,2/15/2006 10:05
2540,95,312,2/15/2006 10:05
2541,95,329,2/15/2006 10:05
2542,95,353,2/15/2006 10:05
2543,95,375,2/15/2006 10:05
2544,95,420,2/15/2006 10:05
2545,95,424,2/15/2006 10:05
2546,95,431,2/15/2006 10:05
2547,95,498,2/15/2006 10:05
2548,95,522,2/15/2006 10:05
2549,95,546,2/15/2006 10:05
2550,95,551,2/15/2006 10:05
2551,95,619,2/15/2006 10:05
2552,95,627,2/15/2006 10:05
2553,95,690,2/15/2006 10:05
2554,95,748,2/15/2006 10:05
2555,95,813,2/15/2006 10:05
2556,95,828,2/15/2006 10:05
2557,95,855,2/15/2006 10:05
2558,95,903,2/15/2006 10:05
2559,95,923,2/15/2006 10:05
2560,96,8,2/15/2006 10:05
2561,96,36,2/15/2006 10:05
2562,96,40,2/15/2006 10:05
2563,96,54,2/15/2006 10:05
2564,96,58,2/15/2006 10:05
2565,96,66,2/15/2006 10:05
2566,96,134,2/15/2006 10:05
2567,96,209,2/15/2006 10:05
2568,96,244,2/15/2006 10:05
2569,96,320,2/15/2006 10:05
2570,96,430,2/15/2006 10:05
2571,96,452,2/15/2006 10:05
2572,96,486,2/15/2006 10:05
2573,96,572,2/15/2006 10:05
2574,96,590,2/15/2006 10:05
2575,96,661,2/15/2006 10:05
2576,96,778,2/15/2006 10:05
2577,96,832,2/15/2006 10:05
2578,96,846,2/15/2006 10:05
2579,96,874,2/15/2006 10:05
2580,96,945,2/15/2006 10:05
2581,96,968,2/15/2006 10:05
2582,96,987,2/15/2006 10:05
2583,97,143,2/15/2006 10:05
2584,97,177,2/15/2006 10:05
2585,97,188,2/15/2006 10:05
2586,97,197,2/15/2006 10:05
2587,97,256,2/15/2006 10:05
2588,97,312,2/15/2006 10:05
2589,97,342,2/15/2006 10:05
2590,97,348,2/15/2006 10:05
2591,97,358,2/15/2006 10:05
2592,97,370,2/15/2006 10:05
2593,97,437,2/15/2006 10:05
2594,97,446,2/15/2006 10:05
2595,97,466,2/15/2006 10:05
2596,97,518,2/15/2006 10:05
2597,97,553,2/15/2006 10:05
2598,97,561,2/15/2006 10:05
2599,97,641,2/15/2006 10:05
2600,97,656,2/15/2006 10:05
2601,97,728,2/15/2006 10:05
2602,97,755,2/15/2006 10:05
2603,97,757,2/15/2006 10:05
2604,97,826,2/15/2006 10:05
2605,97,862,2/15/2006 10:05
2606,97,930,2/15/2006 10:05
2607,97,933,2/15/2006 10:05
2608,97,947,2/15/2006 10:05
2609,97,951,2/15/2006 10:05
2610,98,66,2/15/2006 10:05
2611,98,72,2/15/2006 10:05
2612,98,81,2/15/2006 10:05
2613,98,87,2/15/2006 10:05
2614,98,107,2/15/2006 10:05
2615,98,120,2/15/2006 10:05
2616,98,183,2/15/2006 10:05
2617,98,194,2/15/2006 10:05
2618,98,212,2/15/2006 10:05
2619,98,297,2/15/2006 10:05
2620,98,607,2/15/2006 10:05
2621,98,634,2/15/2006 10:05
2622,98,686,2/15/2006 10:05
2623,98,705,2/15/2006 10:05
2624,98,710,2/15/2006 10:05
2625,98,721,2/15/2006 10:05
2626,98,725,2/15/2006 10:05
2627,98,734,2/15/2006 10:05
2628,98,738,2/15/2006 10:05
2629,98,765,2/15/2006 10:05
2630,98,782,2/15/2006 10:05
2631,98,824,2/15/2006 10:05
2632,98,829,2/15/2006 10:05
2633,98,912,2/15/2006 10:05
2634,98,955,2/15/2006 10:05
2635,98,985,2/15/2006 10:05
2636,98,990,2/15/2006 10:05
2637,99,7,2/15/2006 10:05
2638,99,27,2/15/2006 10:05
2639,99,84,2/15/2006 10:05
2640,99,250,2/15/2006 10:05
2641,99,322,2/15/2006 10:05
2642,99,325,2/15/2006 10:05
2643,99,381,2/15/2006 10:05
2644,99,414,2/15/2006 10:05
2645,99,475,2/15/2006 10:05
2646,99,490,2/15/2006 10:05
2647,99,512,2/15/2006 10:05
2648,99,540,2/15/2006 10:05
2649,99,572,2/15/2006 10:05
2650,99,600,2/15/2006 10:05
2651,99,618,2/15/2006 10:05
2652,99,620,2/15/2006 10:05
2653,99,622,2/15/2006 10:05
2654,99,636,2/15/2006 10:05
2655,99,672,2/15/2006 10:05
2656,99,726,2/15/2006 10:05
2657,99,741,2/15/2006 10:05
2658,99,796,2/15/2006 10:05
2659,99,835,2/15/2006 10:05
2660,99,967,2/15/2006 10:05
2661,99,978,2/15/2006 10:05
2662,99,982,2/15/2006 10:05
2663,100,17,2/15/2006 10:05
2664,100,118,2/15/2006 10:05
2665,100,250,2/15/2006 10:05
2666,100,411,2/15/2006 10:05
2667,100,414,2/15/2006 10:05
2668,100,513,2/15/2006 10:05
2669,100,563,2/15/2006 10:05
2670,100,642,2/15/2006 10:05
2671,100,714,2/15/2006 10:05
2672,100,718,2/15/2006 10:05
2673,100,759,2/15/2006 10:05
2674,100,779,2/15/2006 10:05
2675,100,815,2/15/2006 10:05
2676,100,846,2/15/2006 10:05
2677,100,850,2/15/2006 10:05
2678,100,872,2/15/2006 10:05
2679,100,877,2/15/2006 10:05
2680,100,909,2/15/2006 10:05
2681,100,919,2/15/2006 10:05
2682,100,944,2/15/2006 10:05
2683,100,967,2/15/2006 10:05
2684,100,979,2/15/2006 10:05
2685,100,991,2/15/2006 10:05
2686,100,992,2/15/2006 10:05
2687,101,60,2/15/2006 10:05
2688,101,66,2/15/2006 10:05
2689,101,85,2/15/2006 10:05
2690,101,146,2/15/2006 10:05
2691,101,189,2/15/2006 10:05
2692,101,250,2/15/2006 10:05
2693,101,255,2/15/2006 10:05
2694,101,263,2/15/2006 10:05
2695,101,275,2/15/2006 10:05
2696,101,289,2/15/2006 10:05
2697,101,491,2/15/2006 10:05
2698,101,494,2/15/2006 10:05
2699,101,511,2/15/2006 10:05
2700,101,568,2/15/2006 10:05
2701,101,608,2/15/2006 10:05
2702,101,617,2/15/2006 10:05
2703,101,655,2/15/2006 10:05
2704,101,662,2/15/2006 10:05
2705,101,700,2/15/2006 10:05
2706,101,702,2/15/2006 10:05
2707,101,758,2/15/2006 10:05
2708,101,774,2/15/2006 10:05
2709,101,787,2/15/2006 10:05
2710,101,828,2/15/2006 10:05
2711,101,841,2/15/2006 10:05
2712,101,928,2/15/2006 10:05
2713,101,932,2/15/2006 10:05
2714,101,936,2/15/2006 10:05
2715,101,941,2/15/2006 10:05
2716,101,978,2/15/2006 10:05
2717,101,980,2/15/2006 10:05
2718,101,984,2/15/2006 10:05
2719,101,988,2/15/2006 10:05
2720,102,20,2/15/2006 10:05
2721,102,34,2/15/2006 10:05
2722,102,53,2/15/2006 10:05
2723,102,123,2/15/2006 10:05
2724,102,124,2/15/2006 10:05
2725,102,194,2/15/2006 10:05
2726,102,200,2/15/2006 10:05
2727,102,205,2/15/2006 10:05
2728,102,268,2/15/2006 10:05
2729,102,326,2/15/2006 10:05
2730,102,329,2/15/2006 10:05
2731,102,334,2/15/2006 10:05
2732,102,351,2/15/2006 10:05
2733,102,418,2/15/2006 10:05
2734,102,431,2/15/2006 10:05
2735,102,446,2/15/2006 10:05
2736,102,485,2/15/2006 10:05
2737,102,508,2/15/2006 10:05
2738,102,517,2/15/2006 10:05
2739,102,521,2/15/2006 10:05
2740,102,526,2/15/2006 10:05
2741,102,529,2/15/2006 10:05
2742,102,544,2/15/2006 10:05
2743,102,600,2/15/2006 10:05
2744,102,605,2/15/2006 10:05
2745,102,606,2/15/2006 10:05
2746,102,624,2/15/2006 10:05
2747,102,631,2/15/2006 10:05
2748,102,712,2/15/2006 10:05
2749,102,728,2/15/2006 10:05
2750,102,744,2/15/2006 10:05
2751,102,796,2/15/2006 10:05
2752,102,802,2/15/2006 10:05
2753,102,810,2/15/2006 10:05
2754,102,828,2/15/2006 10:05
2755,102,837,2/15/2006 10:05
2756,102,845,2/15/2006 10:05
2757,102,852,2/15/2006 10:05
2758,102,958,2/15/2006 10:05
2759,102,979,2/15/2006 10:05
2760,102,980,2/15/2006 10:05
2761,103,5,2/15/2006 10:05
2762,103,118,2/15/2006 10:05
2763,103,130,2/15/2006 10:05
2764,103,197,2/15/2006 10:05
2765,103,199,2/15/2006 10:05
2766,103,206,2/15/2006 10:05
2767,103,215,2/15/2006 10:05
2768,103,221,2/15/2006 10:05
2769,103,271,2/15/2006 10:05
2770,103,285,2/15/2006 10:05
2771,103,315,2/15/2006 10:05
2772,103,318,2/15/2006 10:05
2773,103,333,2/15/2006 10:05
2774,103,347,2/15/2006 10:05
2775,103,356,2/15/2006 10:05
2776,103,360,2/15/2006 10:05
2777,103,378,2/15/2006 10:05
2778,103,437,2/15/2006 10:05
2779,103,585,2/15/2006 10:05
2780,103,609,2/15/2006 10:05
2781,103,639,2/15/2006 10:05
2782,103,643,2/15/2006 10:05
2783,103,692,2/15/2006 10:05
2784,103,735,2/15/2006 10:05
2785,103,822,2/15/2006 10:05
2786,103,895,2/15/2006 10:05
2787,103,903,2/15/2006 10:05
2788,103,912,2/15/2006 10:05
2789,103,942,2/15/2006 10:05
2790,103,956,2/15/2006 10:05
2791,104,19,2/15/2006 10:05
2792,104,39,2/15/2006 10:05
2793,104,40,2/15/2006 10:05
2794,104,59,2/15/2006 10:05
2795,104,70,2/15/2006 10:05
2796,104,136,2/15/2006 10:05
2797,104,156,2/15/2006 10:05
2798,104,184,2/15/2006 10:05
2799,104,198,2/15/2006 10:05
2800,104,233,2/15/2006 10:05
2801,104,259,2/15/2006 10:05
2802,104,287,2/15/2006 10:05
2803,104,309,2/15/2006 10:05
2804,104,313,2/15/2006 10:05
2805,104,394,2/15/2006 10:05
2806,104,401,2/15/2006 10:05
2807,104,463,2/15/2006 10:05
2808,104,506,2/15/2006 10:05
2809,104,516,2/15/2006 10:05
2810,104,583,2/15/2006 10:05
2811,104,600,2/15/2006 10:05
2812,104,607,2/15/2006 10:05
2813,104,657,2/15/2006 10:05
2814,104,677,2/15/2006 10:05
2815,104,739,2/15/2006 10:05
2816,104,892,2/15/2006 10:05
2817,104,904,2/15/2006 10:05
2818,104,926,2/15/2006 10:05
2819,104,945,2/15/2006 10:05
2820,104,984,2/15/2006 10:05
2821,104,999,2/15/2006 10:05
2822,105,12,2/15/2006 10:05
2823,105,15,2/15/2006 10:05
2824,105,21,2/15/2006 10:05
2825,105,29,2/15/2006 10:05
2826,105,42,2/15/2006 10:05
2827,105,116,2/15/2006 10:05
2828,105,158,2/15/2006 10:05
2829,105,239,2/15/2006 10:05
2830,105,280,2/15/2006 10:05
2831,105,283,2/15/2006 10:05
2832,105,315,2/15/2006 10:05
2833,105,333,2/15/2006 10:05
2834,105,372,2/15/2006 10:05
2835,105,377,2/15/2006 10:05
2836,105,530,2/15/2006 10:05
2837,105,558,2/15/2006 10:05
2838,105,561,2/15/2006 10:05
2839,105,606,2/15/2006 10:05
2840,105,649,2/15/2006 10:05
2841,105,686,2/15/2006 10:05
2842,105,750,2/15/2006 10:05
2843,105,795,2/15/2006 10:05
2844,105,831,2/15/2006 10:05
2845,105,835,2/15/2006 10:05
2846,105,858,2/15/2006 10:05
2847,105,864,2/15/2006 10:05
2848,105,893,2/15/2006 10:05
2849,105,906,2/15/2006 10:05
2850,105,910,2/15/2006 10:05
2851,105,915,2/15/2006 10:05
2852,105,954,2/15/2006 10:05
2853,105,990,2/15/2006 10:05
2854,105,993,2/15/2006 10:05
2855,105,994,2/15/2006 10:05
2856,106,44,2/15/2006 10:05
2857,106,83,2/15/2006 10:05
2858,106,108,2/15/2006 10:05
2859,106,126,2/15/2006 10:05
2860,106,136,2/15/2006 10:05
2861,106,166,2/15/2006 10:05
2862,106,189,2/15/2006 10:05
2863,106,194,2/15/2006 10:05
2864,106,204,2/15/2006 10:05
2865,106,229,2/15/2006 10:05
2866,106,241,2/15/2006 10:05
2867,106,345,2/15/2006 10:05
2868,106,365,2/15/2006 10:05
2869,106,399,2/15/2006 10:05
2870,106,439,2/15/2006 10:05
2871,106,457,2/15/2006 10:05
2872,106,469,2/15/2006 10:05
2873,106,500,2/15/2006 10:05
2874,106,505,2/15/2006 10:05
2875,106,559,2/15/2006 10:05
2876,106,566,2/15/2006 10:05
2877,106,585,2/15/2006 10:05
2878,106,639,2/15/2006 10:05
2879,106,654,2/15/2006 10:05
2880,106,659,2/15/2006 10:05
2881,106,675,2/15/2006 10:05
2882,106,687,2/15/2006 10:05
2883,106,752,2/15/2006 10:05
2884,106,763,2/15/2006 10:05
2885,106,780,2/15/2006 10:05
2886,106,858,2/15/2006 10:05
2887,106,866,2/15/2006 10:05
2888,106,881,2/15/2006 10:05
2889,106,894,2/15/2006 10:05
2890,106,934,2/15/2006 10:05
2891,107,62,2/15/2006 10:05
2892,107,112,2/15/2006 10:05
2893,107,133,2/15/2006 10:05
2894,107,136,2/15/2006 10:05
2895,107,138,2/15/2006 10:05
2896,107,162,2/15/2006 10:05
2897,107,165,2/15/2006 10:05
2898,107,172,2/15/2006 10:05
2899,107,209,2/15/2006 10:05
2900,107,220,2/15/2006 10:05
2901,107,239,2/15/2006 10:05
2902,107,277,2/15/2006 10:05
2903,107,292,2/15/2006 10:05
2904,107,338,2/15/2006 10:05
2905,107,348,2/15/2006 10:05
2906,107,369,2/15/2006 10:05
2907,107,388,2/15/2006 10:05
2908,107,392,2/15/2006 10:05
2909,107,409,2/15/2006 10:05
2910,107,430,2/15/2006 10:05
2911,107,445,2/15/2006 10:05
2912,107,454,2/15/2006 10:05
2913,107,458,2/15/2006 10:05
2914,107,467,2/15/2006 10:05
2915,107,520,2/15/2006 10:05
2916,107,534,2/15/2006 10:05
2917,107,548,2/15/2006 10:05
2918,107,571,2/15/2006 10:05
2919,107,574,2/15/2006 10:05
2920,107,603,2/15/2006 10:05
2921,107,606,2/15/2006 10:05
2922,107,637,2/15/2006 10:05
2923,107,774,2/15/2006 10:05
2924,107,781,2/15/2006 10:05
2925,107,796,2/15/2006 10:05
2926,107,831,2/15/2006 10:05
2927,107,849,2/15/2006 10:05
2928,107,859,2/15/2006 10:05
2929,107,879,2/15/2006 10:05
2930,107,905,2/15/2006 10:05
2931,107,973,2/15/2006 10:05
2932,107,977,2/15/2006 10:05
2933,108,1,2/15/2006 10:05
2934,108,6,2/15/2006 10:05
2935,108,9,2/15/2006 10:05
2936,108,137,2/15/2006 10:05
2937,108,208,2/15/2006 10:05
2938,108,219,2/15/2006 10:05
2939,108,242,2/15/2006 10:05
2940,108,278,2/15/2006 10:05
2941,108,302,2/15/2006 10:05
2942,108,350,2/15/2006 10:05
2943,108,378,2/15/2006 10:05
2944,108,379,2/15/2006 10:05
2945,108,495,2/15/2006 10:05
2946,108,507,2/15/2006 10:05
2947,108,517,2/15/2006 10:05
2948,108,561,2/15/2006 10:05
2949,108,567,2/15/2006 10:05
2950,108,648,2/15/2006 10:05
2951,108,652,2/15/2006 10:05
2952,108,655,2/15/2006 10:05
2953,108,673,2/15/2006 10:05
2954,108,693,2/15/2006 10:05
2955,108,696,2/15/2006 10:05
2956,108,702,2/15/2006 10:05
2957,108,721,2/15/2006 10:05
2958,108,733,2/15/2006 10:05
2959,108,741,2/15/2006 10:05
2960,108,744,2/15/2006 10:05
2961,108,887,2/15/2006 10:05
2962,108,892,2/15/2006 10:05
2963,108,894,2/15/2006 10:05
2964,108,920,2/15/2006 10:05
2965,108,958,2/15/2006 10:05
2966,108,966,2/15/2006 10:05
2967,109,12,2/15/2006 10:05
2968,109,48,2/15/2006 10:05
2969,109,77,2/15/2006 10:05
2970,109,157,2/15/2006 10:05
2971,109,174,2/15/2006 10:05
2972,109,190,2/15/2006 10:05
2973,109,243,2/15/2006 10:05
2974,109,281,2/15/2006 10:05
2975,109,393,2/15/2006 10:05
2976,109,463,2/15/2006 10:05
2977,109,622,2/15/2006 10:05
2978,109,657,2/15/2006 10:05
2979,109,694,2/15/2006 10:05
2980,109,700,2/15/2006 10:05
2981,109,732,2/15/2006 10:05
2982,109,753,2/15/2006 10:05
2983,109,785,2/15/2006 10:05
2984,109,786,2/15/2006 10:05
2985,109,863,2/15/2006 10:05
2986,109,885,2/15/2006 10:05
2987,109,955,2/15/2006 10:05
2988,109,967,2/15/2006 10:05
2989,110,8,2/15/2006 10:05
2990,110,27,2/15/2006 10:05
2991,110,62,2/15/2006 10:05
2992,110,120,2/15/2006 10:05
2993,110,126,2/15/2006 10:05
2994,110,156,2/15/2006 10:05
2995,110,292,2/15/2006 10:05
2996,110,343,2/15/2006 10:05
2997,110,360,2/15/2006 10:05
2998,110,369,2/15/2006 10:05
2999,110,435,2/15/2006 10:05
3000,110,513,2/15/2006 10:05
3001,110,525,2/15/2006 10:05
3002,110,539,2/15/2006 10:05
3003,110,545,2/15/2006 10:05
3004,110,625,2/15/2006 10:05
3005,110,650,2/15/2006 10:05
3006,110,801,2/15/2006 10:05
3007,110,912,2/15/2006 10:05
3008,110,961,2/15/2006 10:05
3009,110,987,2/15/2006 10:05
3010,111,61,2/15/2006 10:05
3011,111,78,2/15/2006 10:05
3012,111,98,2/15/2006 10:05
3013,111,162,2/15/2006 10:05
3014,111,179,2/15/2006 10:05
3015,111,194,2/15/2006 10:05
3016,111,325,2/15/2006 10:05
3017,111,359,2/15/2006 10:05
3018,111,382,2/15/2006 10:05
3019,111,403,2/15/2006 10:05
3020,111,407,2/15/2006 10:05
3021,111,414,2/15/2006 10:05
3022,111,474,2/15/2006 10:05
3023,111,489,2/15/2006 10:05
3024,111,508,2/15/2006 10:05
3025,111,555,2/15/2006 10:05
3026,111,603,2/15/2006 10:05
3027,111,608,2/15/2006 10:05
3028,111,643,2/15/2006 10:05
3029,111,669,2/15/2006 10:05
3030,111,679,2/15/2006 10:05
3031,111,680,2/15/2006 10:05
3032,111,699,2/15/2006 10:05
3033,111,731,2/15/2006 10:05
3034,111,732,2/15/2006 10:05
3035,111,737,2/15/2006 10:05
3036,111,744,2/15/2006 10:05
3037,111,777,2/15/2006 10:05
3038,111,847,2/15/2006 10:05
3039,111,894,2/15/2006 10:05
3040,111,919,2/15/2006 10:05
3041,111,962,2/15/2006 10:05
3042,111,973,2/15/2006 10:05
3043,112,34,2/15/2006 10:05
3044,112,37,2/15/2006 10:05
3045,112,151,2/15/2006 10:05
3046,112,173,2/15/2006 10:05
3047,112,188,2/15/2006 10:05
3048,112,231,2/15/2006 10:05
3049,112,312,2/15/2006 10:05
3050,112,322,2/15/2006 10:05
3051,112,443,2/15/2006 10:05
3052,112,450,2/15/2006 10:05
3053,112,565,2/15/2006 10:05
3054,112,603,2/15/2006 10:05
3055,112,606,2/15/2006 10:05
3056,112,654,2/15/2006 10:05
3057,112,666,2/15/2006 10:05
3058,112,700,2/15/2006 10:05
3059,112,728,2/15/2006 10:05
3060,112,772,2/15/2006 10:05
3061,112,796,2/15/2006 10:05
3062,112,817,2/15/2006 10:05
3063,112,829,2/15/2006 10:05
3064,112,856,2/15/2006 10:05
3065,112,865,2/15/2006 10:05
3066,112,869,2/15/2006 10:05
3067,112,988,2/15/2006 10:05
3068,113,35,2/15/2006 10:05
3069,113,84,2/15/2006 10:05
3070,113,116,2/15/2006 10:05
3071,113,181,2/15/2006 10:05
3072,113,218,2/15/2006 10:05
3073,113,249,2/15/2006 10:05
3074,113,258,2/15/2006 10:05
3075,113,292,2/15/2006 10:05
3076,113,322,2/15/2006 10:05
3077,113,353,2/15/2006 10:05
3078,113,403,2/15/2006 10:05
3079,113,525,2/15/2006 10:05
3080,113,642,2/15/2006 10:05
3081,113,656,2/15/2006 10:05
3082,113,674,2/15/2006 10:05
3083,113,680,2/15/2006 10:05
3084,113,700,2/15/2006 10:05
3085,113,719,2/15/2006 10:05
3086,113,723,2/15/2006 10:05
3087,113,726,2/15/2006 10:05
3088,113,732,2/15/2006 10:05
3089,113,748,2/15/2006 10:05
3090,113,838,2/15/2006 10:05
3091,113,890,2/15/2006 10:05
3092,113,921,2/15/2006 10:05
3093,113,969,2/15/2006 10:05
3094,113,981,2/15/2006 10:05
3095,114,13,2/15/2006 10:05
3096,114,68,2/15/2006 10:05
3097,114,90,2/15/2006 10:05
3098,114,162,2/15/2006 10:05
3099,114,188,2/15/2006 10:05
3100,114,194,2/15/2006 10:05
3101,114,210,2/15/2006 10:05
3102,114,237,2/15/2006 10:05
3103,114,254,2/15/2006 10:05
3104,114,305,2/15/2006 10:05
3105,114,339,2/15/2006 10:05
3106,114,420,2/15/2006 10:05
3107,114,425,2/15/2006 10:05
3108,114,452,2/15/2006 10:05
3109,114,538,2/15/2006 10:05
3110,114,619,2/15/2006 10:05
3111,114,757,2/15/2006 10:05
3112,114,807,2/15/2006 10:05
3113,114,827,2/15/2006 10:05
3114,114,841,2/15/2006 10:05
3115,114,861,2/15/2006 10:05
3116,114,866,2/15/2006 10:05
3117,114,913,2/15/2006 10:05
3118,114,961,2/15/2006 10:05
3119,114,993,2/15/2006 10:05
3120,115,49,2/15/2006 10:05
3121,115,52,2/15/2006 10:05
3122,115,245,2/15/2006 10:05
3123,115,246,2/15/2006 10:05
3124,115,277,2/15/2006 10:05
3125,115,302,2/15/2006 10:05
3126,115,379,2/15/2006 10:05
3127,115,383,2/15/2006 10:05
3128,115,391,2/15/2006 10:05
3129,115,428,2/15/2006 10:05
3130,115,506,2/15/2006 10:05
3131,115,531,2/15/2006 10:05
3132,115,607,2/15/2006 10:05
3133,115,615,2/15/2006 10:05
3134,115,661,2/15/2006 10:05
3135,115,671,2/15/2006 10:05
3136,115,686,2/15/2006 10:05
3137,115,703,2/15/2006 10:05
3138,115,714,2/15/2006 10:05
3139,115,740,2/15/2006 10:05
3140,115,754,2/15/2006 10:05
3141,115,846,2/15/2006 10:05
3142,115,887,2/15/2006 10:05
3143,115,952,2/15/2006 10:05
3144,115,955,2/15/2006 10:05
3145,115,966,2/15/2006 10:05
3146,115,985,2/15/2006 10:05
3147,115,994,2/15/2006 10:05
3148,116,36,2/15/2006 10:05
3149,116,48,2/15/2006 10:05
3150,116,88,2/15/2006 10:05
3151,116,90,2/15/2006 10:05
3152,116,105,2/15/2006 10:05
3153,116,128,2/15/2006 10:05
3154,116,336,2/15/2006 10:05
3155,116,338,2/15/2006 10:05
3156,116,384,2/15/2006 10:05
3157,116,412,2/15/2006 10:05
3158,116,420,2/15/2006 10:05
3159,116,451,2/15/2006 10:05
